blockchain,project,version,block_date,block_time,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,trace_address,evt_index
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:52.000 UTC,,BUSD,,,9.959799190940108,18524382708196257639077332343,9959799190940109268,,0x37fe635d1e25b2f7276c1b9dbbcc7b087f80c050,0xe9e7cea3dedca5984780bafc599bd69add087d56,0xd55d3e8cfbaa8ce85d29ad24a2fc88088ee6f886,0x,0xb370ea0cee1eee0e2988d062fd3391b2cf2759a1,0xcc11c46c46bd159aa08b44b97dc449268cd72a77f9ed8021782073e8bfae5dfd,0xd55d3e8cfbaa8ce85d29ad24a2fc88088ee6f886,0x10ed43c718714eb63d5aa57b78b54704e256024e,,268
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:52.000 UTC,WBNB,,,0.006740383842477894,,6740383842477894,17791597823132479523618,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xaa90e5950c26f128a75d5d72c8be7f1a8646f229,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x,0x2ffe62bc60a8a5f38f8906ed022b01eef31b7202,0xc28ef7d4b176c972a664fa98e529b5b25545eb13926ede34ec92cab3e3bebbf0,0xf0de97a06ce8f1dffc9d26ea8736074c62076cc6,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,99
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:18.000 UTC,OP,USDC,OP-USDC,22.897399255167127,50.757795,22897399255167129268,50757795,,0x4200000000000000000000000000000000000042,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40,0x,0x47029bc8f5cbe3b464004e87ef9c9419a48018cd,0xa97f417a9afb629fc34fe16c12694ff07d08baaced0c3a87f7a0b711c0d8842a,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xf5ab9bf279284fb8e3de1c3bf0b0b4a6fb0bb538,,28
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:35.000 UTC,WETH,BONE,BONE-WETH,0.09406795324040931,170.0,94067953240409312,170000000000000000000,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x,0xb011e4eb4111ef00b620a5ed195836dcd69db1ff,0x63cd3bc2b9c7649678c76c8ac86fa22991fa91ba5e4d4d541bded116f31debcb,0xe437f9ab338a670186d256ff0c32b552b0c9b20c,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,362
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:47.000 UTC,WBTC,USDC,USDC-WBTC,0.1093259,3244.907125,10932590,3244907125,,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x0a14a69066fea768de9a527b6314762342d951e8a49713a98f52ffa69d7ed2ad,0xb543f8d66765c7074d1d77147d7e07880c96908f,0x0eae044f00b0af300500f090ea00027097d03000,,45
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:59.000 UTC,PEPE,WETH,PEPE-WETH,3649711742.340999,0.5,3649711742340999300000000000,500000000000000000,,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,0x,0x11950d141ecb863f01007add7d1a342041227b58,0x35a2b44f6674c7580602dde1f9fd3d5e0ed24a583fe44e5c7de9cd0ba519ec15,0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,213
arbitrum,sushiswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:22.000 UTC,STG,WETH,STG-WETH,1.1057014409993962,0.000481,1105701440999396273,481000000000000,,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x56af50ff419455a8f16dbb12c509574967cc9ad3,0x,0x47888c34e9aa879363e94e5302681e763b18d39e,0x44ab84b4c178b8c1538ceee0b3a4ff3b0164262dfe04325af8bca2b5866f4715,0x56af50ff419455a8f16dbb12c509574967cc9ad3,0x9c6522117e2ed1fe5bdb72bb0ed5e3f2bde7dbe0,,5
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:23.000 UTC,WETH,,,0.00723265569846107,,7232655698461070,1016225719000000000000000000,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf862f89c42fffca9ae7a779c868c3a1ae8831a74,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x,0x7bb66199906e8d4b1652eae8c5ba64e2581ce196,0xe290bf40ca3d044b0d7a848f71e34e53c22eea633cf61402a6feab37cffdac22,0x4a0e2fffb1a5c23dc5cc3df14eb6dc64edeacbfc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,116
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:56:11.000 UTC,WETH,PLEB,PLEB-WETH,0.017112249262204907,2075569792.9133956,17112249262204908,2075569792913395588912205533,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe19f85c920b572ca48942315b06d6cac86585c87,0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,0x,0x5f91c89ea4d0052dc7fa79ed499215ef767dbfbf,0xe615c2da2958c892b6100214ce9420868eb45da30e8aaa4997145e22589c321a,0x6478023444fcca2a9da93439745396b87138e395,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,110
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:23.000 UTC,WETH,,,0.036521872766181594,,36521872766181591,137986,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x433117819df60cb943ec57fbc885c894c5602e1e,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x,0x16bfd24976ab1b2b8145eb6f5c54fd9ed093ff30,0xa09e2b13fc8b6af9ab583d28d1e85bd8551e5a476dd421bedefb33a7d0f9b2fc,0xf8c65c647fb49edc1595e95cef90d5b612828f6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,336
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:35.000 UTC,,WETH,,,0.09267734087026869,333746316749133411432404550,92677340870268684,,0x8ca82016e5efc3b028c4bd7ed35c3d6585105360,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x,0x7b8b02947f02b022ecb8edfdd7d649cfab33c16d,0x4e5cc6b3feff40a83d30cc322487f57e6cb8cb351d43036ee85ad0855105e6b8,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x9008d19f58aabd9ed0d60971565aa8510560ab41,,66
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:35.000 UTC,WETH,WAS,WAS-WETH,0.05155668937355128,5014.092572033525,51556689373551279,5014092572033525360799,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0c572544a4ee47904d54aaa6a970af96b6f00e1b,0x9ec9367b8c4dd45ec8e7b800b1f719251053ad60,0x,0x09539705838eea6661633d568f77bc10a02cf375,0xd4daa879c686d701c3c7a0663634cff0165c4a2023002bc097a81f28286002cc,0x2eae7c71302ad6df1f603665c522439d37eb2dce,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,313
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:58:43.000 UTC,ARB,USDC,ARB-USDC,1029.7,1480.033596,1029700000000000000000,1480033596,,0x912ce59144191c1204e64559fe8253a0e49e6548,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x567ec04dcf6cee8498f1fe690caa4401c2ee1651,0x,0xcda53b1f66614552f834ceef361a8d12a0b8dad8,0xe3001d752f0864efd71dcb6c1d150a55173bcb83be84c37098b095b2d90f0945,0xabdba477f4111ce4a1e1ad0f6b0a4593d45c29c4,0x567ec04dcf6cee8498f1fe690caa4401c2ee1651,,3
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:12.000 UTC,ARB,USDC,ARB-USDC,1520.4056546490335,2190.9326,1520405654649033500000,2190932600,,0x912ce59144191c1204e64559fe8253a0e49e6548,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x280027dd00ee0050d3f9d168efd6b40090009246,0x,0xcda53b1f66614552f834ceef361a8d12a0b8dad8,0x6720e2d8ed28ea927cf4df95a44e0b01b202913261fd704d90788256134c8c92,0xf5d1de7688fcc071c97b3951f1c16c78f80d9f91,0x280027dd00ee0050d3f9d168efd6b40090009246,,2
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:57:13.000 UTC,,WETH,,,0.17338775159659336,38958576429404904,173387751596593376,,0x1d987200df3b744cfa9c14f713f5334cb4bc4d5d,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x915e59f2760a50e7e3a3f8403719970fb2160f85,0x,0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0,0x34a282d502342aab737020b3a6e97a112b51cbc6419c285aacb9314bf874cb45,0xe815c19abef49d1a6cee179a0d03dcd950448269,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,8
fantom,spookyswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:38.000 UTC,WFTM,fmXEN,fmXEN-WFTM,89.21443898677207,1136045024.4013262,89214438986772070541,1136045024401326100229528368,,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0xef4b763385838fffc708000f884026b8c0434275,0x3319161b131401124e61ffcdff0aa7f6fdcbbfed,0x,0xab3738d7671a50e5c49d8c17b0e1f5051cbc4aad,0x1cab8377e1ea43996f83eca61ffe0104562a91c6903f023910bf811536b7771e,0x305246818d727167f028f14b6f631e92a8e15795,0x3319161b131401124e61ffcdff0aa7f6fdcbbfed,,10
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:16.000 UTC,,USDT,,,0.000186,728116126983876,186000000000000,,0x01e68489f59583d30ea9ea843f362e10c222e777,0x55d398326f99059ff775485246999027b3197955,0x1922244383999cefc6550526f9e72f2dba1a721e,0x,0x5b3ca8e4eda78d9dd8f6fe683367112170853359,0x340388a288b284f9d842e65c96da896d300a70b521ec61fe9dfbfbc06da68b3d,0x1922244383999cefc6550526f9e72f2dba1a721e,0x82035fd79113391892046172efd97ff7fdbbd1fd,,2973
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:04.000 UTC,BUSD,SFT,BUSD-SFT,5.196658430618154,41718.87255205,5196658430618154403,4171887255205,,0xe9e7cea3dedca5984780bafc599bd69add087d56,0xcb73918ac58d0c90d71c7992637c61094c15305b,0x18cc8df4889329463dba6b6d29dc286937394497,0x,0xae1634302665a784c818738f37c50b78a73cf84a,0x89dead2b2405da1ca887bd9f01679a7f8c7990f55930cfa5033661c4f1b3c4f7,0x2a82577fcdc4e252ed7174660d7c5bc49c5fe55a,0xa0802edafb70f0d5d0f31e0c93949e015a927eaa,,368
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:01.000 UTC,,WBNB,,,0.5,9194282643995582393367,500000000000000000,,0x3cb26f04223e948b8d810a7bd170620afbd42e67,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x1f39b913058775e60dc96db683f9fbb617ef32d0,0x,0x29c8b34bdfac6e8ec0e964758974c0fed53cc0c7,0x6ff6942fb28adb6438368f2d7de95f923a861a0bc3515e4ea1a8c87250562499,0x1f39b913058775e60dc96db683f9fbb617ef32d0,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,113
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:16.000 UTC,,USDT,,,0.000186,728116151530936,186000000000000,,0x01e68489f59583d30ea9ea843f362e10c222e777,0x55d398326f99059ff775485246999027b3197955,0xd06a9dc02fb8cf7a5c942778948dfdf42f8542dc,0x,0x5b3ca8e4eda78d9dd8f6fe683367112170853359,0xf64d52cdc497148715c9154df3ee3415ec225291a84184d186e804a026167bd4,0xd06a9dc02fb8cf7a5c942778948dfdf42f8542dc,0x82035fd79113391892046172efd97ff7fdbbd1fd,,2385
bnb,pancakeswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:43.000 UTC,WBNB,CAKE,CAKE-WBNB,0.05111541499393618,6.442534880149718,51115414993936184,6442534880149718000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0x,0xafb2da14056725e3ba3a30dd846b6bbbd7886c56,0x5e70ebf07319146c46f04cb9be1d4b59464852033c596935a31a6a56ed7256fb,0xafee74eb8d9c122ffd7084fc45342dcc6d377866,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,45
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:11.000 UTC,WETH,,,0.4245810350434724,,424581035043472384,1673984470982176029793721516032,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdc9b3083e8b18ed21f46bc5a092131bfa13abc94,0x4870525eae23fceb31df613d179ef6275e1b93a9,0x,0x6eaba823a5b8906a425a6ebf45bdf44f9bf931ca,0x7ed3bae2d0f1ce7e013b44249a3fad4effcd726616affeb93651c5826cfdf709,0x76f36d497b51e48a288f03b4c1d7461e92247d5e,0x4870525eae23fceb31df613d179ef6275e1b93a9,,18
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:47.000 UTC,WETH,,,0.36866552201612374,,368665522016123724,11899530465621634750418781502284,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8e42351192379ebffdb1d5a9a9d10ea932922e91,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0x,0xdf5c8b4cf9867308e6d8ba61da1f9b42501ece6d,0x74a8cfca00d5471f26b06edb3e398e6acb1560bb0c5f92e3d83fe2be3828eb56,0x77223f67d845e3cbcd9cc19287e24e71f7228888,0x00000000a991c429ee2ec6df19d40fe0c80088b8,,61
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:59:58.000 UTC,USDC,LYRA,LYRA-USDC,32.007322,323.00468331282997,32007322,323004683312829955325,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,0x29dd5b0fd935d1c2eea7ca8ac2f9177dd0121512,0x,0xdee1856d7b75abf4c1bdf986da4e1c6c7864d640,0x49166393fec2fbfaf984deb243e4857dce164e14f1ef7ed016cbc8ac54306a30,0xaa3e041d3edfe3c18dd2e1a4fcf4c761a9f242b9,0x369d1d2e5ee3057f75fc14ca3764c7b28ab0e9c6,,42
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:14.000 UTC,USDC,WETH,USDC-WETH,7.296232,0.003799431392921217,7296232,3799431392921217,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000006,0x48dce63bacf1c7c839cfa7d4f871ad17c0d30d38,0x,0x79c912fef520be002c2b6e57ec4324e260f38e50,0x315adb08e1ec61c546bff70d837182999d2ad1b18e3478c88c40b916e0562daf,0x25c989cfcf85bc4e350e6319c8ae97e89a1c249d,0xcc3489e9296f7e85129db257f5faa4a6688f01e7,,24
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:29.000 UTC,OP,RED,OP-RED,0.003709592076392055,0.00143472283403234,3709592076392055,1434722834032340,,0x4200000000000000000000000000000000000042,0x3417e54a51924c225330f8770514ad5560b9098d,0xffd74ef185989bff8752c818a53a47fc45388f08,0x,0xb7d1b5a725f7f1977aae752ba1fae29341f1d7f9,0x462e164e0fee967c5ff51c2fa8a4aff4431dfbef316f167e3b545750d24b5d60,0xad4796d21431a3d4272a681ce67b0236f1a5783a,0xba5fcc85d9bd699e1ba7f84fefdbef737267b0da,,151
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,OP,wstETH,OP-wstETH,28.87993587913568,0.029756097854748902,28879935879135680049,29756097854748905,,0x4200000000000000000000000000000000000042,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0x47029bc8f5cbe3b464004e87ef9c9419a48018cd,0x,0x3905870e647c97cb9c8d99db24384f480531b5b9,0xd184655eeff97d925c578c2c6f0061dc0f4250a004533eadd2e0fefd61729572,0x367e531d7dc9e6e74580b078d5b5345a983a565a,0xba2d60667a676f096facb4fea7ac40c628a8bba2,,22
avalanche_c,trader_joe,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:46.000 UTC,WAVAX,BTC.b,BTC.b-WAVAX,40.14188493494768,0.02410082,40141884934947682505,2410082,,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x838d26b7324aefc725098111116d9732057aca26,0x,0xcca0cffbf97fb10b08c1703f1dddcf7b48c69d69,0x7df93b2dc07b9698e771f146aa4d28d0a23d10fae9573c1c4a29c49cd2fd19ca,0xc4c21462435210ba9426eb150d3902ca859bde74,0x838d26b7324aefc725098111116d9732057aca26,,20
avalanche_c,trader_joe,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:45.000 UTC,WAVAX,FEED,FEED-WAVAX,2.657732816904566,150000.0,2657732816904565871,150000000000000000000000,,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xab592d197acc575d16c3346f4eb70c703f308d1e,0x10866fe002e9fcfd3f9be92b6521cdb4a9f8378b,0x,0x017025f07b23bb30e1140db10d3fe7a1626cfdd0,0x2decaf4cf01021235018a2265b816b0e69e04916b64e77e5272c68ff0839a718,0xb7ca0de915234ba820f2654bd1b6466bf60c3c51,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,,19
avalanche_c,trader_joe,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:12.000 UTC,USDC,WAVAX,USDC-WAVAX,286.336899,16.1,286336899,16100000000000000000,,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xee4e7b97619e2b626912107797cb1d778472bf4f,0x,0xf4003f4efbe8691b60249e6afbd307abe7758adb,0xf424f1f29f9fe7dca87888811c9bc9365c2d87a6dc8e2b5db52a4da3c4fa5e2f,0xee4e7b97619e2b626912107797cb1d778472bf4f,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,vATOM,vUSD,vATOM-vUSD,77.4,902.0683583391303,77400000000000000000,902068358339130300000,,0x5f714b5347f0b5de9f9598e39840e176ce889b9c,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0xb98e6912ae77c643957ed51dcf755895ec4bc6b4,0x0ba5aec8e125f3a080609b52a9d259d287aab3e3c72abd61ae92d84380134db0,0x0d5258074b2ae8be97aa6c7993ec47169716929c,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:01:14.000 UTC,vAVAX,vUSD,vAVAX-vUSD,57.7,1034.3435893525723,57700000000000000000,1034343589352572300000,,0x5faa136fc58b6136ffdaeaac320076c4865c070f,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x14bc698fdc368f2487d3ead12dff458e7c272047,0x87760d09615c2b312d495e43040c5c4bd927c1b2e9be8ef2d4b4a8d502cf7946,0xad0e6f8ea213f56ab2dc72dbeb08e3611b2c680d,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,2
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:01:14.000 UTC,WETH,USDC,USDC-WETH,1.4628567212074168,2817.724551,1462856721207416830,2817724551,,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xe48b804ae8b7de2165109eb63e3e811dcc3b5882,0x,0x85149247691df622eaf1a8bd0cafd40bc45154a9,0x1e4d4bb41889803e408c74d49a2520f1c64d523a13fef80bf366f65158a11d15,0xe31e43f02b34562844e386026068f2aabb42f91a,0xe48b804ae8b7de2165109eb63e3e811dcc3b5882,,63
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:33.000 UTC,vUSD,vAPE,vAPE-vUSD,900.4148322200836,218.9568706118355,900414832220083600000,218956870611835520000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x9d34f1d15c22e4c0924804e2a38cbe93dfb84bc2,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x05b552c0a787c228624b389d51eb4277e1f0f348,0xc22b5a6091b6550a040c639258ad7f4c050db87da5386855ea7e32ba45f591f2,0xc3d65974ff09e7c611a8eab1a403032a3ad45481,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:59:55.000 UTC,WETH,USDC,USDC-WETH,6.0,11539.501612,6000000000000000000,11539501612,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xc6d973b31bb135caba83cf0574c0347bd763ecc5,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0x85db10316906c6c74ae80534e2ff226c8b6b057942d0f98dcbc855d588468c7e,0xc6d973b31bb135caba83cf0574c0347bd763ecc5,0xe592427a0aece92de3edee1f18e0157c05861564,,3
avalanche_c,glacier,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:23.000 UTC,WAVAX,USDT.e,USDT.e-WAVAX,9.497960592788775,169.450128,9497960592788775198,169450128,,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xc7198437980c041c805a1edcba50c1ce5db95118,0xebf00ad513e398a336c61b3b8a59c8a6fcf4f770,0x,0x5a5df1a7d9a35188243115dd9b6ce3b59b7f3a46,0xef73d3eec0f8e0d60c949868f9c9802deb7d6b505bdd79f61666413f99a6b55c,0xd312427b78e4cc05a23fbb855ae87c77728d644b,0xebf00ad513e398a336c61b3b8a59c8a6fcf4f770,,26
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:16.000 UTC,,USDT,,,0.000186,728116176077998,186000000000000,,0x01e68489f59583d30ea9ea843f362e10c222e777,0x55d398326f99059ff775485246999027b3197955,0xfd91d0339631924d140c4a9109a489cba8ad474c,0x,0x5b3ca8e4eda78d9dd8f6fe683367112170853359,0x2f76de6ba0db62d28ac913c08bb19549208b707379c4bcf4b9e51c30f879137d,0xfd91d0339631924d140c4a9109a489cba8ad474c,0x82035fd79113391892046172efd97ff7fdbbd1fd,,1810
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:55.000 UTC,WBNB,,,0.04763941274932787,,47639412749327872,23256160000000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xd4df22556e07148e591b4c7b4f555a17188cf5cf,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0x,0x51157536f068670d1ef8e44f6efeab97cd6e7ecb,0x4e3941949e9c700d70104e6932136800e9ebc1ee7eb4fa58f9b7c3f844744fe2,0xc03acbc5202b6351eee81f5b5ed474f73f50c8d7,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,128
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:33.000 UTC,rETH,USDC,rETH-USDC,4.9272780727044e-05,0.1,49272780727044,100000,,0x9bcef72be871e61ed4fbbc7630889bee758eb81d,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x411d209e4874e00dd550de43190224515b28fafe,0x,0xe986d2a83680d8f16c5f97f90442806318ac41a3,0x87bcda8564f40dff766d551aac2af314961fe53af5eb967fc06985c5aefa603a,0x411d209e4874e00dd550de43190224515b28fafe,0xb555edf5dcf85f42ceef1f3630a52a108e55a654,,3
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:58:43.000 UTC,GETH,WETH,GETH-WETH,0.14512916110303747,1.1558938174013e-05,145129161103037472,11558938174013,,0xdd69db25f6d620a7bad3023c5d32761d353d3de9,0x4200000000000000000000000000000000000006,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x,0x987f741774acd3dac89bcbe6b38bcb314900ad66,0xe8d9a9cdbc1e975d5c07d725e7c86e47bd6a2d28a71175c7cddc843e2d6bba2d,0x9a639fa60407622462067a638b3fa8110c6dac2f,0x0a9f824c05a74f577a536a8a0c673183a872dff4,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:01:14.000 UTC,vAVAX,vUSD,vAVAX-vUSD,56.0,1003.4492396961238,56000000000000000000,1003449239696123800000,,0x5faa136fc58b6136ffdaeaac320076c4865c070f,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x14bc698fdc368f2487d3ead12dff458e7c272047,0x5bcf2123a6d21d47d94977aa59e5e97056176068da81d0f5f09a2f14c274f74d,0x73009d8dc80da3df2d4b1994d5bccfff6e2857a4,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,,vUSD,,,802.2292695027363,9942000000000000000000,802229269502736300000,,0x8711ac690984badc42e7abe71f351b5ac2a2ad0d,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x7a5d3da4658e9315e7d385b8a25d92cece6e6fab,0x1cf236515e89ae4c38c726e0cceac121edbcdc3a4b7aa401623c050a869bb6a5,0xf6e3cfc895bb845242739048d72dd3d197669e2c,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,2
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,vUSD,vETH,vETH-vUSD,3593.039251747791,1.8757062168893022,3593039251747791000000,1875706216889302270,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x8c835dfaa34e2ae61775e80ee29e2c724c6ae2bb,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x36b18618c4131d8564a714fb6b4d2b1edadc0042,0xf27ebd712232f90016bbe2e4f8cdaf551a3d05a2b7d6461d6b416f4568b02340,0x67799576403b6fdfe47751167318ea1a78fc2038,0x3e2de208f0f3ee8cb8b661889e39adc8c502eaee,,2
